date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:57:15	2637/2637	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2029%20Jan%202025%2009:38:52%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/pricing-icon6.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/pricing-icon6.svg	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:16	501/501	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2029%20Jan%202025%2009:38:58%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/pricing-icon7.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/pricing-icon7.svg	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:16	752/752	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:27:56%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/shapes/rope-shape.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/shapes/rope-shape.png	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:17	18120/18120	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:27:34%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/shapes/matherboard-shape.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/shapes/matherboard-shape.png	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:17	8000/8000	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2002%20Feb%202025%2006:35:46%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/service-icon1.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/service-icon1.svg	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:17	2710/2710	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2002%20Feb%202025%2007:35:56%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/service-icon2.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/service-icon2.svg	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:18	1332/1332	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2002%20Feb%202025%2007:36:06%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/service-icon3.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/service-icon3.svg	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:18	7193/7193	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2002%20Feb%202025%2007:36:14%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/service-icon4.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/service-icon4.svg	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:19	256/256	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2010%20Dec%202024%2010:02:34%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/star.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/star.svg	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:19	55191/55191	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:29:56%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/brand-marketing-img.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/brand-marketing-img.png	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:19	1544/1544	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2010%20Dec%202024%2009:47:50%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/verified-icon.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/verified-icon.svg	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:19	61720/61720	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:27:36%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/shapes/moon-shape.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/shapes/moon-shape.png	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:19	740/740	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:34:58%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/website-owner-img1.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/website-owner-img1.png	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:20	549/549	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:34:58%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/website-owner-img2.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/website-owner-img2.png	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:20	886/886	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:34:58%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/website-owner-img3.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/website-owner-img3.png	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:20	1110/1110	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:34:58%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/website-owner-img4.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/website-owner-img4.png	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:20	662/662	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:34:58%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/website-owner-img5.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/website-owner-img5.png	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:21	1083/1083	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:34:54%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/website-owner-img6.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/website-owner-img6.png	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:21	2035/2035	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:30:22%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/logo/logo-white.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/logo/logo-white.png	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:21	87533/87533	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2030%20Oct%202024%2006:57:40%20GMT	https://wowtheme7.com/tf/sasstech/assets/js/jquery-3.7.1.min.js	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/js/jquery-3.7.1.min.js	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:22	362/362	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2030%20Oct%202024%2006:51:12%20GMT	https://wowtheme7.com/tf/sasstech/assets/js/phosphor-icon.js	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/js/phosphor-icon.js	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:22	80677/80677	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2005%20Mar%202025%2006:34:04%20GMT	https://wowtheme7.com/tf/sasstech/assets/js/boostrap.bundle.min.js	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/js/boostrap.bundle.min.js	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:22	72225/72225	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2005%20Mar%202025%2006:34:04%20GMT	https://wowtheme7.com/tf/sasstech/assets/js/gsap.min.js	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/js/gsap.min.js	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:22	40605/40605	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2011%20Mar%202025%2009:02:02%20GMT	https://wowtheme7.com/tf/sasstech/assets/js/ScrollTrigger.min.js	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/js/ScrollTrigger.min.js	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:23	12069/12069	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2008%20Mar%202025%2007:25:16%20GMT	https://wowtheme7.com/tf/sasstech/assets/js/ScrollSmoother.min.js	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/js/ScrollSmoother.min.js	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:23	15597/15597	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2010%20Dec%202024%2007:11:40%20GMT	https://wowtheme7.com/tf/sasstech/assets/js/SplitText.min.js	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/js/SplitText.min.js	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:23	10238/10238	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2017%20Jul%202025%2003:56:34%20GMT	https://wowtheme7.com/tf/sasstech/assets/js/custom-gsap.js	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/js/custom-gsap.js	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:23	13799/13799	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2010%20Dec%202024%2005:58:50%20GMT	https://wowtheme7.com/tf/sasstech/assets/js/aos.js	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/js/aos.js	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:24	1928/1928	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2030%20Jan%202024%2004:15:30%20GMT	https://wowtheme7.com/tf/sasstech/assets/js/counterup.min.js	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/js/counterup.min.js	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:24	151714/151714	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2005%20Mar%202025%2006:34:04%20GMT	https://wowtheme7.com/tf/sasstech/assets/js/swiper-bundle.min.js	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/js/swiper-bundle.min.js	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:24	9029/9029	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2010%20Dec%202024%2006:34:00%20GMT	https://wowtheme7.com/tf/sasstech/assets/js/jquery.marquee.min.js	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/js/jquery.marquee.min.js	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:25	20736/20736	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2025%20Feb%202025%2016:37:16%20GMT	https://wowtheme7.com/tf/sasstech/assets/js/magnific-popup.min.js	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/js/magnific-popup.min.js	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:26	33136/33136	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2020%20Jul%202025%2006:10:08%20GMT	https://wowtheme7.com/tf/sasstech/assets/js/main.js	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/js/main.js	(from https://wowtheme7.com/tf/sasstech/index-2.html)
10:57:26	1459/1459	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2010%20Dec%202024%2005:29:44%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/chart-icon.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/chart-icon.svg	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:27	20448/20448	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:28:00%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/shapes/sqaure_shape.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/shapes/sqaure_shape.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:27	1109/1109	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:31:20%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/client-img1.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/client-img1.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:27	931/931	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:31:20%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/client-img2.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/client-img2.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:27	1191/1191	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:31:20%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/client-img3.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/client-img3.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:28	36180/36180	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:29:52%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/banner-img.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/banner-img.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:28	503/503	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:27:28%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/shapes/revenue-shape.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/shapes/revenue-shape.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:28	1870/1870	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:34:08%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/revenue-chart.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/revenue-chart.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:28	907/907	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:29:54%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/brand-img1.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/brand-img1.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:29	644/644	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:29:54%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/brand-img2.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/brand-img2.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:29	974/974	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:29:54%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/brand-img3.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/brand-img3.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:29	1261/1261	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:29:54%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/brand-img4.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/brand-img4.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:29	1817/1817	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:29:54%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/brand-img5.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/brand-img5.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:30	1151/1151	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:29:54%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/brand-img6.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/brand-img6.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:30	727/727	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:29:54%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/brand-img7.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/brand-img7.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:30	395/395	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2011%20Dec%202024%2004:32:16%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/arrow-up.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/arrow-up.svg	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:31	23456/23456	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:32:22%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/model.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/model.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:31	5204/5204	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2011%20Dec%202024%2003:54:46%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/about-icon1.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/about-icon1.svg	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:31	3032/3032	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2005%20Mar%202025%2006:34:04%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/about-icon2.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/about-icon2.svg	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:31	2498/2498	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2011%20Dec%202024%2003:55:04%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/about-icon3.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/about-icon3.svg	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:32	545/545	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:27:30%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/shapes/curve-arrow-white.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/shapes/curve-arrow-white.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:32	7829/7829	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2012%20Dec%202024%2005:19:58%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/roadmap-icon1.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/roadmap-icon1.svg	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:32	6303/6303	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2012%20Dec%202024%2005:20:02%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/roadmap-icon2.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/roadmap-icon2.svg	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:33	3721/3721	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2012%20Dec%202024%2005:20:08%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/roadmap-icon3.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/roadmap-icon3.svg	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:33	1291/1291	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2012%20Dec%202024%2005:20:26%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/roadmap-icon4.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/roadmap-icon4.svg	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:33	2001/2001	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2012%20Dec%202024%2005:20:34%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/roadmap-icon5.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/roadmap-icon5.svg	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:33	4691/4691	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2012%20Dec%202024%2005:20:40%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/roadmap-icon6.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/roadmap-icon6.svg	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:34	2597/2597	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2012%20Dec%202024%2005:20:44%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/roadmap-icon7.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/roadmap-icon7.svg	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:34	3338/3338	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2012%20Dec%202024%2005:20:52%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/roadmap-icon8.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/roadmap-icon8.svg	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:34	3996/3996	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:27:30%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/shapes/curve-line.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/shapes/curve-line.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:35	398/398	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2011%20Dec%202024%2009:37:56%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/icons/arrow-up-green.svg	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/icons/arrow-up-green.svg	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:35	4897/4897	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:32:06%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/offer-img1.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/offer-img1.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:35	4706/4706	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:33:22%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/offer-img2.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/offer-img2.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:35	5689/5689	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:33:22%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/offer-img3.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/offer-img3.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:36	8943/8943	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:33:22%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/offer-img4.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/offer-img4.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:36	8455/8455	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:33:22%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/offer-img5.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/offer-img5.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:37	174148/174148	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:32:10%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/faq-thumb2.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/faq-thumb2.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:37	247425/247425	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:27:34%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/shapes/faq-bg.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/shapes/faq-bg.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:38	164295/164295	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:32:10%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/faq-thumb3.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/faq-thumb3.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:38	141733/141733	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:32:08%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/faq-thumb1.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/faq-thumb1.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:38	101466/101466	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:32:10%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/faq-thumb4.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/faq-thumb4.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:39	1138/1138	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:32:08%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/faq-img-1.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/faq-img-1.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:39	1666/1666	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:32:08%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/faq-img-2.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/faq-img-2.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:39	2647/2647	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:32:08%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/faq-img-3.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/faq-img-3.png	(from https://wowtheme7.com/tf/sasstech/index.html)
10:57:40	642/642	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Jul%202025%2010:31:20%20GMT	https://wowtheme7.com/tf/sasstech/assets/images/thumbs/choose-us-icon1.png	C:/My%20Web%20Sites/SassTech/wowtheme7.com/tf/sasstech/assets/images/thumbs/choose-us-icon1.png	(from https://wowtheme7.com/tf/sasstech/index.html)
